question_id,doc_id,conflict_type,question,supports_gold_a3,source_a3,label_current
dragged-0056,3,outdated,Who won the latest Ballon D'or?,0,derived_stringmatch,
dragged-0056,4,outdated,Who won the latest Ballon D'or?,0,derived_stringmatch,
dragged-0056,5,outdated,Who won the latest Ballon D'or?,0,derived_stringmatch,
dragged-0056,6,outdated,Who won the latest Ballon D'or?,1,derived_stringmatch,
dragged-0056,7,outdated,Who won the latest Ballon D'or?,1,derived_stringmatch,
dragged-0056,8,outdated,Who won the latest Ballon D'or?,1,derived_stringmatch,
dragged-0056,9,outdated,Who won the latest Ballon D'or?,1,derived_stringmatch,
dragged-0064,0,outdated,Who won the most recent season of America's Got Talent?,1,derived_stringmatch,correct
dragged-0064,1,outdated,Who won the most recent season of America's Got Talent?,0,derived_stringmatch,
dragged-0064,2,outdated,Who won the most recent season of America's Got Talent?,1,derived_stringmatch,
dragged-0064,3,outdated,Who won the most recent season of America's Got Talent?,1,derived_stringmatch,
dragged-0064,4,outdated,Who won the most recent season of America's Got Talent?,1,derived_stringmatch,
dragged-0064,5,outdated,Who won the most recent season of America's Got Talent?,0,derived_stringmatch,
dragged-0064,6,outdated,Who won the most recent season of America's Got Talent?,1,derived_stringmatch,
dragged-0064,7,outdated,Who won the most recent season of America's Got Talent?,1,derived_stringmatch,
dragged-0064,8,outdated,Who won the most recent season of America's Got Talent?,0,derived_stringmatch,
dragged-0064,9,outdated,Who won the most recent season of America's Got Talent?,1,derived_stringmatch,
dragged-0069,0,outdated,how many billionaires are there,0,derived_stringmatch,
dragged-0069,1,outdated,how many billionaires are there,0,derived_stringmatch,
dragged-0069,2,outdated,how many billionaires are there,0,derived_stringmatch,
dragged-0069,3,outdated,how many billionaires are there,0,derived_stringmatch,
dragged-0069,4,outdated,how many billionaires are there,0,derived_stringmatch,
dragged-0069,5,outdated,how many billionaires are there,0,derived_stringmatch,
dragged-0069,6,outdated,how many billionaires are there,0,derived_stringmatch,
dragged-0069,7,outdated,how many billionaires are there,0,derived_stringmatch,
dragged-0069,8,outdated,how many billionaires are there,0,derived_stringmatch,
dragged-0069,9,outdated,how many billionaires are there,0,derived_stringmatch,
dragged-0071,0,outdated,In what country was the most recent winner of the Nobel Prize for Literature born?,0,derived_stringmatch,
dragged-0071,1,outdated,In what country was the most recent winner of the Nobel Prize for Literature born?,0,derived_stringmatch,
dragged-0071,2,outdated,In what country was the most recent winner of the Nobel Prize for Literature born?,0,derived_stringmatch,
dragged-0071,3,outdated,In what country was the most recent winner of the Nobel Prize for Literature born?,0,derived_stringmatch,
dragged-0071,4,outdated,In what country was the most recent winner of the Nobel Prize for Literature born?,0,derived_stringmatch,
dragged-0071,5,outdated,In what country was the most recent winner of the Nobel Prize for Literature born?,0,derived_stringmatch,
dragged-0071,6,outdated,In what country was the most recent winner of the Nobel Prize for Literature born?,0,derived_stringmatch,
dragged-0071,7,outdated,In what country was the most recent winner of the Nobel Prize for Literature born?,0,derived_stringmatch,
dragged-0071,8,outdated,In what country was the most recent winner of the Nobel Prize for Literature born?,0,derived_stringmatch,
dragged-0071,9,outdated,In what country was the most recent winner of the Nobel Prize for Literature born?,0,derived_stringmatch,
dragged-0080,0,outdated,how many cracker barrels in the united states?,0,derived_stringmatch,
dragged-0080,1,outdated,how many cracker barrels in the united states?,0,derived_stringmatch,
dragged-0080,2,outdated,how many cracker barrels in the united states?,0,derived_stringmatch,
dragged-0080,3,outdated,how many cracker barrels in the united states?,0,derived_stringmatch,
dragged-0080,4,outdated,how many cracker barrels in the united states?,1,derived_stringmatch,
dragged-0080,5,outdated,how many cracker barrels in the united states?,0,derived_stringmatch,
dragged-0080,6,outdated,how many cracker barrels in the united states?,1,derived_stringmatch,correct
dragged-0080,7,outdated,how many cracker barrels in the united states?,0,derived_stringmatch,
dragged-0080,8,outdated,how many cracker barrels in the united states?,0,derived_stringmatch,
dragged-0084,0,outdated,How many tornadoes have been confirmed so far in the United States this year?,0,derived_stringmatch,
dragged-0084,1,outdated,How many tornadoes have been confirmed so far in the United States this year?,0,derived_stringmatch,
dragged-0084,2,outdated,How many tornadoes have been confirmed so far in the United States this year?,0,derived_stringmatch,
dragged-0084,3,outdated,How many tornadoes have been confirmed so far in the United States this year?,1,derived_stringmatch,correct
dragged-0084,4,outdated,How many tornadoes have been confirmed so far in the United States this year?,0,derived_stringmatch,
dragged-0084,5,outdated,How many tornadoes have been confirmed so far in the United States this year?,0,derived_stringmatch,
dragged-0084,6,outdated,How many tornadoes have been confirmed so far in the United States this year?,0,derived_stringmatch,
dragged-0084,7,outdated,How many tornadoes have been confirmed so far in the United States this year?,0,derived_stringmatch,
dragged-0084,8,outdated,How many tornadoes have been confirmed so far in the United States this year?,0,derived_stringmatch,
dragged-0086,0,outdated,what is the most visited country in south america,0,derived_stringmatch,
dragged-0086,1,outdated,what is the most visited country in south america,0,derived_stringmatch,
dragged-0086,2,outdated,what is the most visited country in south america,0,derived_stringmatch,
dragged-0086,3,outdated,what is the most visited country in south america,1,derived_stringmatch,correct
dragged-0086,4,outdated,what is the most visited country in south america,1,derived_stringmatch,
dragged-0086,5,outdated,what is the most visited country in south america,0,derived_stringmatch,
dragged-0086,6,outdated,what is the most visited country in south america,0,derived_stringmatch,
dragged-0086,7,outdated,what is the most visited country in south america,0,derived_stringmatch,
dragged-0086,8,outdated,what is the most visited country in south america,1,derived_stringmatch,
dragged-0090,0,outdated,Who won the latest NBA championship?,0,derived_stringmatch,
dragged-0090,1,outdated,Who won the latest NBA championship?,0,derived_stringmatch,
dragged-0090,2,outdated,Who won the latest NBA championship?,0,derived_stringmatch,
dragged-0090,3,outdated,Who won the latest NBA championship?,0,derived_stringmatch,correct
dragged-0090,4,outdated,Who won the latest NBA championship?,0,derived_stringmatch,
dragged-0090,5,outdated,Who won the latest NBA championship?,0,derived_stringmatch,
dragged-0090,6,outdated,Who won the latest NBA championship?,0,derived_stringmatch,
dragged-0090,7,outdated,Who won the latest NBA championship?,0,derived_stringmatch,correct
dragged-0090,8,outdated,Who won the latest NBA championship?,0,derived_stringmatch,
dragged-0093,0,outdated,In what country was the current Miss World born?,0,derived_stringmatch,
dragged-0093,1,outdated,In what country was the current Miss World born?,0,derived_stringmatch,
dragged-0093,2,outdated,In what country was the current Miss World born?,0,derived_stringmatch,
dragged-0093,3,outdated,In what country was the current Miss World born?,1,derived_stringmatch,correct
dragged-0093,4,outdated,In what country was the current Miss World born?,0,derived_stringmatch,
dragged-0093,5,outdated,In what country was the current Miss World born?,0,derived_stringmatch,
dragged-0093,6,outdated,In what country was the current Miss World born?,0,derived_stringmatch,
dragged-0093,7,outdated,In what country was the current Miss World born?,0,derived_stringmatch,
dragged-0099,0,outdated,How many exoplanets have been discovered?,0,derived_stringmatch,
dragged-0099,1,outdated,How many exoplanets have been discovered?,0,derived_stringmatch,
dragged-0099,2,outdated,How many exoplanets have been discovered?,1,derived_stringmatch,
dragged-0099,3,outdated,How many exoplanets have been discovered?,0,derived_stringmatch,
dragged-0099,4,outdated,How many exoplanets have been discovered?,0,derived_stringmatch,
dragged-0099,5,outdated,How many exoplanets have been discovered?,0,derived_stringmatch,
dragged-0099,6,outdated,How many exoplanets have been discovered?,0,derived_stringmatch,
dragged-0099,7,outdated,How many exoplanets have been discovered?,0,derived_stringmatch,
dragged-0099,8,outdated,How many exoplanets have been discovered?,0,derived_stringmatch,
dragged-0103,0,outdated,Who is the current ATP top-ranked men's singles tennis player?,0,derived_stringmatch,
dragged-0103,1,outdated,Who is the current ATP top-ranked men's singles tennis player?,0,derived_stringmatch,
dragged-0103,2,outdated,Who is the current ATP top-ranked men's singles tennis player?,0,derived_stringmatch,
dragged-0103,3,outdated,Who is the current ATP top-ranked men's singles tennis player?,0,derived_stringmatch,correct
dragged-0103,4,outdated,Who is the current ATP top-ranked men's singles tennis player?,0,derived_stringmatch,correct
dragged-0103,5,outdated,Who is the current ATP top-ranked men's singles tennis player?,0,derived_stringmatch,
dragged-0103,6,outdated,Who is the current ATP top-ranked men's singles tennis player?,0,derived_stringmatch,
dragged-0103,7,outdated,Who is the current ATP top-ranked men's singles tennis player?,0,derived_stringmatch,
dragged-0103,8,outdated,Who is the current ATP top-ranked men's singles tennis player?,0,derived_stringmatch,
dragged-0112,0,outdated,when was the last time cleveland browns went to playoffs,1,derived_stringmatch,correct
dragged-0112,1,outdated,when was the last time cleveland browns went to playoffs,0,derived_stringmatch,
dragged-0112,2,outdated,when was the last time cleveland browns went to playoffs,0,derived_stringmatch,
dragged-0112,3,outdated,when was the last time cleveland browns went to playoffs,0,derived_stringmatch,
dragged-0112,4,outdated,when was the last time cleveland browns went to playoffs,0,derived_stringmatch,
dragged-0112,5,outdated,when was the last time cleveland browns went to playoffs,0,derived_stringmatch,
dragged-0112,6,outdated,when was the last time cleveland browns went to playoffs,0,derived_stringmatch,
dragged-0112,7,outdated,when was the last time cleveland browns went to playoffs,0,derived_stringmatch,
dragged-0112,8,outdated,when was the last time cleveland browns went to playoffs,0,derived_stringmatch,
dragged-0115,0,outdated,Where is EMNLP this year?,0,derived_stringmatch,
dragged-0115,1,outdated,Where is EMNLP this year?,0,derived_stringmatch,
dragged-0115,2,outdated,Where is EMNLP this year?,0,derived_stringmatch,
dragged-0115,3,outdated,Where is EMNLP this year?,1,derived_stringmatch,
dragged-0115,4,outdated,Where is EMNLP this year?,0,derived_stringmatch,
dragged-0115,5,outdated,Where is EMNLP this year?,0,derived_stringmatch,
dragged-0115,6,outdated,Where is EMNLP this year?,0,derived_stringmatch,
dragged-0115,7,outdated,Where is EMNLP this year?,1,derived_stringmatch,correct
dragged-0115,8,outdated,Where is EMNLP this year?,1,derived_stringmatch,
dragged-0123,0,outdated,What date is Thanksgiving this year?,0,derived_stringmatch,
dragged-0123,1,outdated,What date is Thanksgiving this year?,0,derived_stringmatch,
dragged-0123,2,outdated,What date is Thanksgiving this year?,0,derived_stringmatch,
dragged-0123,3,outdated,What date is Thanksgiving this year?,0,derived_stringmatch,
dragged-0123,4,outdated,What date is Thanksgiving this year?,0,derived_stringmatch,
dragged-0123,5,outdated,What date is Thanksgiving this year?,0,derived_stringmatch,
dragged-0123,6,outdated,What date is Thanksgiving this year?,0,derived_stringmatch,
dragged-0123,7,outdated,What date is Thanksgiving this year?,0,derived_stringmatch,correct
dragged-0123,8,outdated,What date is Thanksgiving this year?,0,derived_stringmatch,
dragged-0124,0,outdated,who was the oldest man elected president,0,derived_stringmatch,
dragged-0124,1,outdated,who was the oldest man elected president,0,derived_stringmatch,
dragged-0124,2,outdated,who was the oldest man elected president,1,derived_stringmatch,correct
dragged-0124,3,outdated,who was the oldest man elected president,1,derived_stringmatch,
dragged-0124,4,outdated,who was the oldest man elected president,1,derived_stringmatch,
dragged-0124,5,outdated,who was the oldest man elected president,0,derived_stringmatch,
